Gene.ID	Intron_Counts	Intron_Length	Intron_Counts_Norm	Exon_Only_Counts	Exon_Length	Exon_Only_Counts_Norm	ENSUMG	txid	intron_num	Chromosome	Gene.Start	Gene.End	Gene_Length	Strand	FiveSS	ThreeSS	Intron_Size	Uninduced_spliced	Uninduced_unspliced	Induced_spliced	Induced_unspliced	Unind_splice_eff	Induc_splice_eff	Log2_FC.DMSO.splice.eff..Untreated.splice.eff.	LRS_Counts_Unind	LRS_Counts_Induced	Untreated_Int_Count	Untreated_NIC	NIC.0_Yes.1	Intron_within_750nt_TSS_Yes.1	
ENSMUST00000001566.9_intron_0_0_chr17_35836040_r	145	125	1160	2925	2228	1312.836625	ENSMUSG00000001525	ENSMUST00000001566.9	2	chr17	35838306	35833920	4386	minus	35836163	35836038	125	24	6	4	6	0.8	0.4	-1	30	10	0	0	1	0	
ENSMUST00000001566.9_intron_1_0_chr17_35836274_r	375	356	1053.370787	420	218	1926.605505	ENSMUSG00000001525	ENSMUST00000001566.9	1	chr17	35838306	35833920	4386	minus	35836628	35836272	356	26	5	2	8	0.838709677	0.2	-2.068171502	31	10	2	0.071428571	0	0	
ENSMUST00000001569.14_intron_4_0_chr17_35824710_f	41	125	328	95	262	362.5954198	ENSMUSG00000059714	ENSMUST00000001569.14	4	chr17	35823229	35832791	9562	plus	35824708	35824833	125	10	2	1	0	0.833333333	NA	NA	12	1	0	0	1	0	
ENSMUST00000001672.11_intron_6_0_chr12_40213260_r	341	720	473.6111111	107	207	516.9082126	ENSMUSG00000001627	ENSMUST00000001672.11	4	chr12	40223189	40201566	21623	minus	40213978	40213258	720	5	6	0	2	0.454545455	NA	NA	11	2	0	0	1	0	
ENSMUST00000001672.11_intron_8_0_chr12_40216315_r	182	845	215.3846154	102	208	490.3846154	ENSMUSG00000001627	ENSMUST00000001672.11	2	chr12	40223189	40201566	21623	minus	40217158	40216313	845	3	7	1	0	0.3	NA	NA	10	1	0	0	1	0	
ENSMUST00000001724.11_intron_10_0_chr1_121564604_r	171	1279	133.6982017	21	397	52.89672544	ENSMUSG00000001674	ENSMUST00000001724.11	1	chr1	121567989	121553834	14155	minus	121565881	121564602	1279	10	0	3	0	1	NA	NA	10	3	0	0	1	0	
ENSMUST00000001724.11_intron_7_0_chr1_121561596_r	15	96	156.25	49	414	118.3574879	ENSMUSG00000001674	ENSMUST00000001724.11	4	chr1	121567989	121553834	14155	minus	121561690	121561594	96	7	4	2	0	0.636363636	NA	NA	11	2	0	0	1	0	
ENSMUST00000001724.11_intron_8_0_chr1_121561791_r	37	270	137.037037	28	235	119.1489362	ENSMUSG00000001674	ENSMUST00000001724.11	3	chr1	121567989	121553834	14155	minus	121562059	121561789	270	10	2	2	0	0.833333333	NA	NA	12	2	1	0.090909091	0	0	
ENSMUST00000001724.11_intron_9_0_chr1_121562195_r	395	2300	171.7391304	13	245	53.06122449	ENSMUSG00000001674	ENSMUST00000001724.11	2	chr1	121567989	121553834	14155	minus	121564493	121562193	2300	11	0	3	0	1	NA	NA	11	3	0	0	1	0	
ENSMUST00000001780.9_intron_7_0_chr12_112658464_r	32	84	380.952381	96	196	489.7959184	ENSMUSG00000001729	ENSMUST00000001780.9	5	chr12	112674276	112653820	20456	minus	112658546	112658462	84	8	4	4	0	0.666666667	NA	NA	12	4	0	0	1	0	
ENSMUST00000001780.9_intron_8_0_chr12_112658678_r	160	453	353.200883	153	278	550.3597122	ENSMUSG00000001729	ENSMUST00000001780.9	4	chr12	112674276	112653820	20456	minus	112659129	112658676	453	5	8	2	2	0.384615385	NA	NA	13	4	2	0.285714286	0	0	
ENSMUST00000001825.8_intron_1_0_chr9_18295350_f	4640	5658	820.077766	41	105	390.4761905	ENSMUSG00000001774	ENSMUST00000001825.8	1	chr9	18292124	18317442	25318	plus	18295348	18301006	5658	51	1	29	0	0.980769231	1	0.028014376	52	29	1	0.019230769	0	0	
ENSMUST00000001825.8_intron_2_0_chr9_18301063_f	550	965	569.9481865	161	213	755.8685446	ENSMUSG00000001774	ENSMUST00000001825.8	2	chr9	18292124	18317442	25318	plus	18301061	18302026	965	45	1	24	0	0.97826087	1	0.031708859	46	24	0	0	1	0	
ENSMUST00000001825.8_intron_3_0_chr9_18302184_f	747	2101	355.5449786	211	260	811.5384615	ENSMUSG00000001774	ENSMUST00000001825.8	3	chr9	18292124	18317442	25318	plus	18302182	18304283	2101	15	1	16	0	0.9375	1	0.093109404	16	16	6	0.285714286	0	0	
ENSMUST00000001825.8_intron_4_0_chr9_18304387_f	149	908	164.0969163	100	161	621.1180124	ENSMUSG00000001774	ENSMUST00000001825.8	4	chr9	18292124	18317442	25318	plus	18304385	18305293	908	15	0	14	0	1	1	0	15	14	0	0	1	0	
ENSMUST00000001825.8_intron_5_0_chr9_18305352_f	1385	3400	407.3529412	66	128	515.625	ENSMUSG00000001774	ENSMUST00000001825.8	5	chr9	18292124	18317442	25318	plus	18305350	18308750	3400	13	0	12	1	1	0.923076923	-0.115477217	13	13	0	0	1	0	
ENSMUST00000001825.8_intron_6_0_chr9_18308821_f	303	1014	298.816568	95	175	542.8571429	ENSMUSG00000001774	ENSMUST00000001825.8	6	chr9	18292124	18317442	25318	plus	18308819	18309833	1014	13	1	11	1	0.928571429	0.916666667	-0.018615679	14	12	0	0	1	0	
ENSMUST00000001825.8_intron_7_0_chr9_18309939_f	520	1975	263.2911392	90	224	401.7857143	ENSMUSG00000001774	ENSMUST00000001825.8	7	chr9	18292124	18317442	25318	plus	18309937	18311912	1975	13	1	10	0	0.928571429	1	0.106915203	14	10	0	0	1	0	
ENSMUST00000001825.8_intron_8_0_chr9_18312032_f	103	400	257.5	58	181	320.441989	ENSMUSG00000001774	ENSMUST00000001825.8	8	chr9	18292124	18317442	25318	plus	18312030	18312430	400	14	3	8	0	0.823529412	1	0.280107919	17	8	0	0	1	0	
ENSMUST00000001825.8_intron_9_0_chr9_18312493_f	14	287	48.7804878	1738	4726	367.7528565	ENSMUSG00000001774	ENSMUST00000001825.8	9	chr9	18292124	18317442	25318	plus	18312491	18312778	287	13	2	7	0	0.866666667	1	0.206450877	15	7	2	0.133333333	0	0	
ENSMUST00000001834.3_intron_2_0_chr10_85942599_r	113	612	184.6405229	46	298	154.3624161	ENSMUSG00000001783	ENSMUST00000001834.3	8	chr10	85957823	85938636	19187	minus	85943209	85942597	612	10	1	1	0	0.909090909	NA	NA	11	1	0	0	1	0	
ENSMUST00000001834.3_intron_3_0_chr10_85943398_r	78	419	186.1575179	88	363	242.4242424	ENSMUSG00000001783	ENSMUST00000001834.3	7	chr10	85957823	85938636	19187	minus	85943815	85943396	419	11	2	1	0	0.846153846	NA	NA	13	1	0	0	1	0	
ENSMUST00000001834.3_intron_4_0_chr10_85943991_r	437	2202	198.4559491	140	334	419.1616766	ENSMUSG00000001783	ENSMUST00000001834.3	6	chr10	85957823	85938636	19187	minus	85946191	85943989	2202	14	0	1	0	1	NA	NA	14	1	0	0	1	0	
ENSMUST00000001834.3_intron_5_0_chr10_85946351_r	153	828	184.7826087	125	315	396.8253968	ENSMUSG00000001783	ENSMUST00000001834.3	5	chr10	85957823	85938636	19187	minus	85947177	85946349	828	13	0	2	0	1	NA	NA	13	2	0	0	1	0	
ENSMUST00000001834.3_intron_6_0_chr10_85947334_r	408	2134	191.190253	73	312	233.974359	ENSMUSG00000001783	ENSMUST00000001834.3	4	chr10	85957823	85938636	19187	minus	85949466	85947332	2134	12	1	2	0	0.923076923	NA	NA	13	2	0	0	1	0	
ENSMUST00000001834.3_intron_7_0_chr10_85949623_r	332	1734	191.4648212	44	255	172.5490196	ENSMUSG00000001783	ENSMUST00000001834.3	3	chr10	85957823	85938636	19187	minus	85951355	85949621	1734	14	1	2	5	0.933333333	0.285714286	-1.707819248	15	7	1	0.066666667	0	0	
ENSMUST00000001834.3_intron_8_0_chr10_85951455_r	378	1984	190.5241935	28	166	168.6746988	ENSMUSG00000001783	ENSMUST00000001834.3	2	chr10	85957823	85938636	19187	minus	85953437	85951453	1984	14	2	2	2	0.875	NA	NA	16	4	1	0.066666667	0	0	
ENSMUST00000001834.3_intron_9_0_chr10_85953505_r	335	2216	151.1732852	32	145	220.6896552	ENSMUSG00000001783	ENSMUST00000001834.3	1	chr10	85957823	85938636	19187	minus	85955719	85953503	2216	16	1	4	0	0.941176471	NA	NA	17	4	0	0	1	0	
ENSMUST00000002043.9_intron_1_0_chr11_106202179_r	51	207	246.3768116	134	276	485.5072464	ENSMUSG00000078622	ENSMUST00000002043.9	10	chr11	106216344	106197407	18937	minus	106202384	106202177	207	12	0	3	2	1	0.6	-0.736965594	12	5	0	0	1	0	
ENSMUST00000002043.9_intron_10_0_chr11_106211781_r	50	1302	38.40245776	58	387	149.870801	ENSMUSG00000078622	ENSMUST00000002043.9	1	chr11	106216344	106197407	18937	minus	106213081	106211779	1302	23	1	16	2	0.958333333	0.888888889	-0.108524456	24	18	0	0	1	0	
ENSMUST00000002043.9_intron_2_0_chr11_106202494_r	55	236	233.0508475	100	167	598.8023952	ENSMUSG00000078622	ENSMUST00000002043.9	9	chr11	106216344	106197407	18937	minus	106202728	106202492	236	15	0	5	2	1	0.714285714	-0.485426827	15	7	0	0	1	0	
ENSMUST00000002043.9_intron_3_0_chr11_106202787_r	160	753	212.4833997	69	143	482.5174825	ENSMUSG00000078622	ENSMUST00000002043.9	8	chr11	106216344	106197407	18937	minus	106203538	106202785	753	16	0	5	1	1	0.833333333	-0.263034406	16	6	0	0	1	0	
ENSMUST00000002043.9_intron_4_0_chr11_106203624_r	308	1299	237.1054657	74	195	379.4871795	ENSMUSG00000078622	ENSMUST00000002043.9	7	chr11	106216344	106197407	18937	minus	106204921	106203622	1299	17	0	6	1	1	0.857142857	-0.222392421	17	7	2	0.105263158	0	0	
ENSMUST00000002043.9_intron_5_0_chr11_106205032_r	85	330	257.5757576	98	211	464.4549763	ENSMUSG00000078622	ENSMUST00000002043.9	6	chr11	106216344	106197407	18937	minus	106205360	106205030	330	19	0	8	0	1	1	0	19	8	0	0	1	0	
ENSMUST00000002043.9_intron_6_0_chr11_106205462_r	503	2546	197.5648075	46	166	277.1084337	ENSMUSG00000078622	ENSMUST00000002043.9	5	chr11	106216344	106197407	18937	minus	106208006	106205460	2546	17	0	8	0	1	1	0	17	8	0	0	1	0	
ENSMUST00000002043.9_intron_7_0_chr11_106208072_r	7	125	56	40	186	215.0537634	ENSMUSG00000078622	ENSMUST00000002043.9	4	chr11	106216344	106197407	18937	minus	106208195	106208070	125	16	4	8	0	0.8	1	0.321928095	20	8	0	0	1	0	
ENSMUST00000002043.9_intron_8_0_chr11_106208317_r	238	1973	120.6284845	43	295	145.7627119	ENSMUSG00000078622	ENSMUST00000002043.9	3	chr11	106216344	106197407	18937	minus	106210288	106208315	1973	17	3	8	2	0.85	0.8	-0.087462841	20	10	0	0	1	0	
ENSMUST00000002043.9_intron_9_0_chr11_106210463_r	75	1212	61.88118812	21	281	74.73309609	ENSMUSG00000078622	ENSMUST00000002043.9	2	chr11	106216344	106197407	18937	minus	106211673	106210461	1212	20	0	13	0	1	1	0	20	13	1	0.047619048	0	0	
ENSMUST00000002091.5_intron_4_0_chrX_73707145_r	547	5302	103.1686156	36	247	145.7489879	ENSMUSG00000002015	ENSMUST00000002091.5	2	chrX	73716175	73686177	29998	minus	73712445	73707143	5302	10	0	2	0	1	NA	NA	10	2	0	0	1	0	
ENSMUST00000002091.5_intron_5_0_chrX_73712546_r	181	2249	80.48021343	28	235	119.1489362	ENSMUSG00000002015	ENSMUST00000002091.5	1	chrX	73716175	73686177	29998	minus	73714793	73712544	2249	10	0	6	0	1	1	0	10	6	0	0	1	0	
ENSMUST00000002121.4_intron_13_0_chr11_78221249_r	272	863	315.179606	85	294	289.1156463	ENSMUSG00000002052	ENSMUST00000002121.4	20	chr11	78245987	78206745	39242	minus	78222110	78221247	863	9	2	1	0	0.818181818	NA	NA	11	1	0	0	1	0	
ENSMUST00000002121.4_intron_14_0_chr11_78222278_r	22	72	305.5555556	93	304	305.9210526	ENSMUSG00000002052	ENSMUST00000002121.4	19	chr11	78245987	78206745	39242	minus	78222348	78222276	72	7	6	1	0	0.538461538	NA	NA	13	1	0	0	1	0	
ENSMUST00000002121.4_intron_15_0_chr11_78222486_r	76	286	265.7342657	83	272	305.1470588	ENSMUSG00000002052	ENSMUST00000002121.4	18	chr11	78245987	78206745	39242	minus	78222770	78222484	286	9	3	0	0	0.75	NA	NA	12	0	0	0	1	0	
ENSMUST00000002198.3_intron_12_0_chr11_4178226_f	427	917	465.648855	136	255	533.3333333	ENSMUSG00000002129	ENSMUST00000002198.3	12	chr11	4160349	4182541	22192	plus	4178224	4179141	917	2	10	1	0	0.166666667	NA	NA	12	1	0	0	1	0	
ENSMUST00000002198.3_intron_13_0_chr11_4179243_f	25	113	221.2389381	75	172	436.0465116	ENSMUSG00000002129	ENSMUST00000002198.3	13	chr11	4160349	4182541	22192	plus	4179241	4179354	113	2	14	1	1	0.125	NA	NA	16	2	0	0	1	0	
ENSMUST00000002198.3_intron_14_0_chr11_4179426_f	186	610	304.9180328	899	2578	348.7199379	ENSMUSG00000002129	ENSMUST00000002198.3	14	chr11	4160349	4182541	22192	plus	4179424	4180034	610	3	12	1	0	0.2	NA	NA	15	1	0	0	1	0	
ENSMUST00000002350.10_intron_1_0_chr17_25775142_f	130	1826	71.19386637	21	238	88.23529412	ENSMUSG00000002280	ENSMUST00000002350.10	1	chr17	25773775	25783332	9557	plus	25775140	25776966	1826	13	2	11	0	0.866666667	1	0.206450877	15	11	0	0	1	0	
ENSMUST00000002350.10_intron_2_0_chr17_25777110_f	29	217	133.640553	29	275	105.4545455	ENSMUSG00000002280	ENSMUST00000002350.10	2	chr17	25773775	25783332	9557	plus	25777108	25777325	217	15	1	11	0	0.9375	1	0.093109404	16	11	0	0	1	0	
ENSMUST00000002350.10_intron_3_0_chr17_25777458_f	251	1494	168.0053548	36	266	135.3383459	ENSMUSG00000002280	ENSMUST00000002350.10	3	chr17	25773775	25783332	9557	plus	25777456	25778950	1494	11	1	9	1	0.916666667	0.9	-0.026472212	12	10	0	0	1	0	
ENSMUST00000002350.10_intron_4_0_chr17_25779085_f	39	415	93.97590361	35	252	138.8888889	ENSMUSG00000002280	ENSMUST00000002350.10	4	chr17	25773775	25783332	9557	plus	25779083	25779498	415	12	2	8	2	0.857142857	0.8	-0.099535673	14	10	0	0	1	0	
ENSMUST00000002350.10_intron_5_0_chr17_25779617_f	79	692	114.1618497	33	247	133.6032389	ENSMUSG00000002280	ENSMUST00000002350.10	5	chr17	25773775	25783332	9557	plus	25779615	25780307	692	9	5	7	4	0.642857143	0.636363636	-0.014646776	14	11	2	0.181818182	0	0	
ENSMUST00000002891.10_intron_13_0_chr11_60756749_r	167	2550	65.49019608	34	251	135.4581673	ENSMUSG00000002814	ENSMUST00000002891.10	4	chr11	60777365	60740057	37308	minus	60759297	60756747	2550	11	0	7	0	1	1	0	11	7	0	0	1	0	
ENSMUST00000002891.10_intron_14_0_chr11_60759406_r	283	2328	121.5635739	17	183	92.89617486	ENSMUSG00000002814	ENSMUST00000002891.10	3	chr11	60777365	60740057	37308	minus	60761732	60759404	2328	13	1	10	0	0.928571429	1	0.106915203	14	10	3	0.1875	0	0	
ENSMUST00000002891.10_intron_15_0_chr11_60761808_r	53	662	80.06042296	13	148	87.83783784	ENSMUSG00000002814	ENSMUST00000002891.10	2	chr11	60777365	60740057	37308	minus	60762468	60761806	662	16	2	10	0	0.888888889	1	0.169925001	18	10	0	0	1	0	
ENSMUST00000002891.10_intron_16_0_chr11_60762542_r	118	826	142.8571429	9	132	68.18181818	ENSMUSG00000002814	ENSMUST00000002891.10	1	chr11	60777365	60740057	37308	minus	60763366	60762540	826	17	0	10	0	1	1	0	17	10	0	0	1	0	
ENSMUST00000002902.7_intron_3_0_chr9_21417144_f	17	130	130.7692308	97	193	502.5906736	ENSMUSG00000002825	ENSMUST00000002902.7	3	chr9	21411836	21420274	8438	plus	21417142	21417272	130	12	0	26	1	1	0.962962963	-0.054447784	12	27	0	0	1	0	
ENSMUST00000002902.7_intron_4_0_chr9_21417388_f	368	898	409.7995546	188	253	743.083004	ENSMUSG00000002825	ENSMUST00000002902.7	4	chr9	21411836	21420274	8438	plus	21417386	21418284	898	11	0	16	0	1	1	0	11	16	0	0	1	0	
ENSMUST00000003029.13_intron_10_0_chr8_4270026_r	620	4113	150.7415512	84	265	316.9811321	ENSMUSG00000002949	ENSMUST00000003029.13	1	chr8	4275913	4259730	16183	minus	4274137	4270024	4113	10	1	2	0	0.909090909	NA	NA	11	2	0	0	1	0	
ENSMUST00000003121.8_intron_2_0_chr8_72171301_f	651	3227	201.7353579	71	137	518.2481752	ENSMUSG00000003037	ENSMUST00000003121.8	2	chr8	72161199	72183904	22705	plus	72171299	72174526	3227	9	1	8	0	0.9	1	0.152003093	10	8	0	0	1	0	
ENSMUST00000003121.8_intron_3_0_chr8_72174604_f	177	1238	142.9725363	67	166	403.6144578	ENSMUSG00000003037	ENSMUST00000003121.8	3	chr8	72161199	72183904	22705	plus	72174602	72175840	1238	9	2	8	0	0.818181818	1	0.289506618	11	8	0	0	1	0	
ENSMUST00000003121.8_intron_4_0_chr8_72175930_f	72	395	182.278481	48	154	311.6883117	ENSMUSG00000003037	ENSMUST00000003121.8	4	chr8	72161199	72183904	22705	plus	72175928	72176323	395	8	2	9	0	0.8	1	0.321928095	10	9	0	0	1	0	
ENSMUST00000003152.13_intron_3_0_chr10_80126166_f	12	69	173.9130435	104	268	388.0597015	ENSMUSG00000003068	ENSMUST00000003152.13	3	chr10	80115802	80130682	14880	plus	80126164	80126233	69	4	7	3	0	0.363636364	NA	NA	11	3	1	0.2	0	0	
ENSMUST00000003152.13_intron_8_0_chr10_80130112_f	49	146	335.6164384	357	632	564.8734177	ENSMUSG00000003068	ENSMUST00000003152.13	8	chr10	80115802	80130682	14880	plus	80130110	80130256	146	10	1	6	1	0.909090909	0.857142857	-0.084888897	11	7	0	0	1	0	
ENSMUST00000003319.5_intron_10_0_chr16_20551985_f	15	116	129.3103448	8	77	103.8961039	ENSMUSG00000003234	ENSMUST00000003319.5	10	chr16	20548576	20561379	12803	plus	20551983	20552099	116	11	0	14	0	1	1	0	11	14	1	0.083333333	0	0	
ENSMUST00000003319.5_intron_3_0_chr16_20549791_f	31	215	144.1860465	39	143	272.7272727	ENSMUSG00000003234	ENSMUST00000003319.5	3	chr16	20548576	20561379	12803	plus	20549789	20550004	215	14	8	28	5	0.636363636	0.848484848	0.4150375	22	33	1	0.066666667	0	0	
ENSMUST00000003319.5_intron_4_0_chr16_20550102_f	3	102	29.41176471	42	219	191.7808219	ENSMUSG00000003234	ENSMUST00000003319.5	4	chr16	20548576	20561379	12803	plus	20550100	20550202	102	14	0	28	2	1	0.933333333	-0.099535674	14	30	3	0.176470588	0	0	
ENSMUST00000003319.5_intron_5_0_chr16_20550325_f	3	98	30.6122449	36	388	92.78350515	ENSMUSG00000003234	ENSMUST00000003319.5	5	chr16	20548576	20561379	12803	plus	20550323	20550421	98	15	0	22	0	1	1	0	15	22	0	0	1	0	
ENSMUST00000003319.5_intron_6_0_chr16_20550688_f	49	788	62.18274112	40	346	115.6069364	ENSMUSG00000003234	ENSMUST00000003319.5	6	chr16	20548576	20561379	12803	plus	20550686	20551474	788	12	0	17	0	1	1	0	12	17	1	0.076923077	0	0	
ENSMUST00000003319.5_intron_7_0_chr16_20551555_f	1	91	10.98901099	27	139	194.2446043	ENSMUSG00000003234	ENSMUST00000003319.5	7	chr16	20548576	20561379	12803	plus	20551553	20551644	91	12	0	16	0	1	1	0	12	16	0	0	1	0	
ENSMUST00000003319.5_intron_8_0_chr16_20551704_f	10	104	96.15384615	15	115	130.4347826	ENSMUSG00000003234	ENSMUST00000003319.5	8	chr16	20548576	20561379	12803	plus	20551702	20551806	104	12	0	15	0	1	1	0	12	15	0	0	1	0	
ENSMUST00000003319.5_intron_9_0_chr16_20551863_f	7	101	69.30693069	8	78	102.5641026	ENSMUSG00000003234	ENSMUST00000003319.5	9	chr16	20548576	20561379	12803	plus	20551861	20551962	101	11	2	14	0	0.846153846	1	0.2410081	13	14	0	0	1	0	
ENSMUST00000003386.6_intron_5_0_chr9_21007541_f	33	92	358.6956522	76	215	353.4883721	ENSMUSG00000003299	ENSMUST00000003386.6	5	chr9	21002737	21008839	6102	plus	21007539	21007631	92	8	4	2	0	0.666666667	NA	NA	12	2	1	0.111111111	0	0	
ENSMUST00000003386.6_intron_6_0_chr9_21007741_f	8	84	95.23809524	57	185	308.1081081	ENSMUSG00000003299	ENSMUST00000003386.6	6	chr9	21002737	21008839	6102	plus	21007739	21007823	84	9	2	0	0	0.818181818	NA	NA	11	0	0	0	1	0	
ENSMUST00000003461.14_intron_4_0_chr11_6334649_f	417	3911	106.6223472	29	269	107.8066914	ENSMUSG00000020456	ENSMUST00000003461.14	4	chr11	6291632	6356642	65010	plus	6334647	6338558	3911	8	3	15	0	0.727272727	1	0.459431619	11	15	0	0	1	0	
ENSMUST00000003461.14_intron_5_0_chr11_6338713_f	31	398	77.88944724	39	300	130	ENSMUSG00000020456	ENSMUST00000003461.14	5	chr11	6291632	6356642	65010	plus	6338711	6339109	398	9	4	14	0	0.692307692	1	0.530514717	13	14	0	0	1	0	
ENSMUST00000003521.9_intron_0_0_chr7_45122559_r	290	272	1066.176471	365	308	1185.064935	ENSMUSG00000003429	ENSMUST00000003521.9	3	chr7	45124439	45122378	2061	minus	45122829	45122557	272	127	2	22	0	0.984496124	1	0.022542569	129	22	3	0.023076923	0	0	
ENSMUST00000003521.9_intron_1_0_chr7_45122959_r	435	206	2111.650485	336	204	1647.058824	ENSMUSG00000003429	ENSMUST00000003521.9	2	chr7	45124439	45122378	2061	minus	45123163	45122957	206	160	4	35	0	0.975609756	1	0.03562391	164	35	0	0	1	0	
ENSMUST00000003521.9_intron_2_0_chr7_45123239_r	220	182	1208.791209	431	206	2092.23301	ENSMUSG00000003429	ENSMUST00000003521.9	1	chr7	45124439	45122378	2061	minus	45123419	45123237	182	173	1	37	0	0.994252874	1	0.008315268	174	37	0	0	1	0	
ENSMUST00000003527.9_intron_7_0_chr7_28317319_r	17	76	223.6842105	48	209	229.6650718	ENSMUSG00000003435	ENSMUST00000003527.9	21	chr7	28338719	28314893	23826	minus	28317393	28317317	76	2	8	6	7	0.2	0.461538462	1.206450877	10	13	0	0	1	0	
ENSMUST00000003550.10_intron_10_0_chr1_172072576_r	31	203	152.7093596	33	259	127.4131274	ENSMUSG00000003458	ENSMUST00000003550.10	5	chr1	172082795	172066012	16783	minus	172072777	172072574	203	23	0	25	0	1	1	0	23	25	0	0	1	0	
ENSMUST00000003550.10_intron_11_0_chr1_172072928_r	242	1347	179.6585004	35	295	118.6440678	ENSMUSG00000003458	ENSMUST00000003550.10	4	chr1	172082795	172066012	16783	minus	172074273	172072926	1347	18	5	10	17	0.782608696	0.37037037	-1.079322453	23	27	0	0	1	0	
ENSMUST00000003550.10_intron_12_0_chr1_172074419_r	71	498	142.5702811	30	266	112.7819549	ENSMUSG00000003458	ENSMUST00000003550.10	3	chr1	172082795	172066012	16783	minus	172074915	172074417	498	23	2	30	0	0.92	1	0.120294234	25	30	0	0	1	0	
ENSMUST00000003550.10_intron_13_0_chr1_172075037_r	63	370	170.2702703	44	244	180.3278689	ENSMUSG00000003458	ENSMUST00000003550.10	2	chr1	172082795	172066012	16783	minus	172075405	172075035	370	24	0	33	0	1	1	0	24	33	1	0.04	0	0	
ENSMUST00000003550.10_intron_14_0_chr1_172075529_r	544	5685	95.69041337	33	227	145.3744493	ENSMUSG00000003458	ENSMUST00000003550.10	1	chr1	172082795	172066012	16783	minus	172081212	172075527	5685	24	0	32	0	1	1	0	24	32	0	0	1	0	
ENSMUST00000003550.10_intron_6_0_chr1_172070149_r	169	1104	153.0797101	63	249	253.0120482	ENSMUSG00000003458	ENSMUST00000003550.10	9	chr1	172082795	172066012	16783	minus	172071251	172070147	1104	15	0	12	4	1	0.75	-0.415037499	15	16	3	0.166666667	0	0	
ENSMUST00000003550.10_intron_7_0_chr1_172071329_r	9	138	65.2173913	37	181	204.4198895	ENSMUSG00000003458	ENSMUST00000003550.10	8	chr1	172082795	172066012	16783	minus	172071465	172071327	138	20	0	17	2	1	0.894736842	-0.160464672	20	19	0	0	1	0	
ENSMUST00000003550.10_intron_8_0_chr1_172071570_r	87	553	157.323689	28	256	109.375	ENSMUSG00000003458	ENSMUST00000003550.10	7	chr1	172082795	172066012	16783	minus	172072121	172071568	553	13	8	15	0	0.619047619	1	0.691877705	21	15	1	0.071428571	0	0	
ENSMUST00000003550.10_intron_9_0_chr1_172072274_r	29	194	149.4845361	23	261	88.12260536	ENSMUSG00000003458	ENSMUST00000003550.10	6	chr1	172082795	172066012	16783	minus	172072466	172072272	194	22	1	22	0	0.956521739	1	0.064130338	23	22	2	0.083333333	0	0	
ENSMUST00000003622.15_intron_3_0_chr16_17926540_r	32	118	271.1864407	38	188	202.1276596	ENSMUSG00000003528	ENSMUST00000003622.15	4	chr16	17928219	17925222	2997	minus	17926656	17926538	118	1	9	0	0	0.1	NA	NA	10	0	0	0	1	0	
ENSMUST00000003717.12_intron_10_0_chr5_8920131_f	17	206	82.52427184	52	235	221.2765957	ENSMUSG00000042476	ENSMUST00000003717.12	10	chr5	8893716	8959226	65510	plus	8920129	8920335	206	13	6	9	0	0.684210526	1	0.547487796	19	9	0	0	1	0	
ENSMUST00000003717.12_intron_11_0_chr5_8920461_f	1159	7312	158.5065646	100	328	304.8780488	ENSMUSG00000042476	ENSMUST00000003717.12	11	chr5	8893716	8959226	65510	plus	8920459	8927771	7312	18	2	7	0	0.9	1	0.152003093	20	7	0	0	1	0	
ENSMUST00000003717.12_intron_12_0_chr5_8927975_f	82	434	188.9400922	129	373	345.844504	ENSMUSG00000042476	ENSMUST00000003717.12	12	chr5	8893716	8959226	65510	plus	8927973	8928407	434	22	4	5	0	0.846153846	1	0.2410081	26	5	0	0	1	0	
ENSMUST00000003717.12_intron_13_0_chr5_8928578_f	277	2166	127.8855032	121	331	365.5589124	ENSMUSG00000042476	ENSMUST00000003717.12	13	chr5	8893716	8959226	65510	plus	8928576	8930742	2166	20	2	7	1	0.909090909	0.875	-0.055141554	22	8	1	0.047619048	0	0	
ENSMUST00000003717.12_intron_14_0_chr5_8930904_f	534	3254	164.105716	94	331	283.9879154	ENSMUSG00000042476	ENSMUST00000003717.12	14	chr5	8893716	8959226	65510	plus	8930902	8934156	3254	27	1	8	0	0.964285714	1	0.05246742	28	8	0	0	1	0	
